MANDT,QMNUM,FENUM,COUNTER,QMART,PROZESSTYP,WERKS,OTGRP,AKZ,SKZ,ARCHIVFLAG,ORDERSTATECOMPL,ORDERDATE,UHRZEITORDER,DATECLOSED,KUNDEWUNSCHTERM,DOCKDATE,NO_DOCKING,RECEIVEDATE,REPDAUER,KALTAGE,AUFTRAGSENDESOLL,INITCOMMITDATE,FANUMBER,FADATE,FASTART,FAEND,RSENDE,WEBAZ,EINLAGERDATE,TAT,OVERDUE,AUSSONDERUNG,LABELPRINT,DELNOTENUMBER,DELNOTEPOSNR,SHIPTO,SHIPTO_NAME1,SHIPTO_NAME2,SHIPTO_NAME3,SHIPTO_STREET,SHIPTO_HOUSE_NUM,SHIPTO_POST_CODE,SHIPTO_CITY1,SHIPTO_SORT1,DELNOTEPRINT,READYTOSHIP,DELIVERDATE,QMEL_USR11,SLABEZ,VBELN,POSNR,VSBED,CUSTOMERGROUP,CUSTOMERGROUPWE,KUNDENNUMMER,RETOURE,PRCTR,PURCHASEORDER,PURCHASEORDER_I,PURCHASEORDER2,PURCHASEORDER2_I,PURCHASE_BNAME,QMFE_USR02,QMFE_USR03,VENDORNUMMER,VENDOR,PURCHASENUMBER,EBELP,ZYRMANO,VENDORDATE,VENDORRUECK,CTDISAPMATNUMMER,PARTNUMBERALC,PARTDESCR,TECHCODE,SYSTEMDESCR,KUNDETECHCODE,PRODATT8,PRODATT7,PS_PSP_PNR,NORMT,YIMP_HKZ3,HERSTELLER,EQUIPMENTNUMMER,SERIALMELD,SERIALREC,SERIALDELIVER,PARTNUMBEROUT,LIEFERLAGER,LIEFERWERK,VENDORPREIS,HSWAE,PRICE,WAERK,FAKTURAPREIS,WAERS,MATPREIS,MWAERS,MATRPEISSTAND,MSWAERS,LASTUPDATE,RECHNUMMER,FKSTK,RECHDATUM,AWB,SHIPPER,SHIPDATE,TRACKDATE,BREAKSTART,BREAKEND,BREAKDURATION,MNCODUNTERBR,MATXT,WBSTA,FCODE,FCODETEXT,FLAGE,FLAGETXT,FART,FARTTEXT,ERRORTEXT,FEHLER1,MATNR_OUT,PARTNUMBERIN,OBJNR,YLIEFVEND,YLIEFVENDPOS,YLIEFVENDVDAT,KOMPPREIS,KPWAERS,VKORG,VTWEG,SPART,ABGRU,BMENG,WKTNR,WKTPS,RESSORT,SERNRREC,SERNRLIF,RETOURE_POSNR,SERNRAUFNR,NLPTI,EXTKOSTLE,KDSACHBE,TRACKNVEND,TRACKDATEVEND,TKNUM,EXTI1,QMFE_USR08,MATNR_IN,ZX_DOCKDATE,ZX_LABELPRINT,ZX_DELIVERDATE,ROUTE,ZX_REMARKSRS,ZX_REMARKSVM,CCM_MATNO_01,CCM_MATNO_02,CCM_MATNO_03,CCM_VENDOR,CCM_VENDOR_ADR,CCM_VENDOR_INFO1,CCM_VENDOR_INFO2,CCM_ZINFO1,CCM_ZINFO2,CCM_ZINFO3,TANUM,EINLAGZT,DATUM_Q_FREI,UZEIT_Q_FREI,BSTNK,MELDPOS,LIKP_ERDAT,SERNP,TRACKTIME,AKZ_WE,CLOSED_EXCEPTION,KOSTV,PRCTR_UMSATZ,FAST_GOOD_PARTS,WORKSHOP_RATE,YMDS,GBSTK,FETXT,DATE_MOVED_ARCHIVTABLE
100,000313478115,1,1,Z1,T,1110,ZSWUPDAT,YU,SW,X,C,08-02-2024,11:45:51,05-07-2024,,08-02-2024,,09-02-2024,20,,06-03-2024,08-02-2024,000005588005,09-02-2024,,04-07-2024,04-03-2024,2,05-07-2024,101,81,,05-07-2024,0804358679,10,0000249035,ODC1 - AUFBER. / Auspacken,Versatel- SW Update Service,,Stephanstr. 4-8,,76316,Malsch,SW UPDATE,,,09-02-2024,,,0504187296,1000,01,0TT,0TT,0000126016,0851685381,0000011415,Geliehenes Chassis Funktiontest nr2,,,,,,,,,,0,,,,000000003900113645,MX960-PREMIUM3,Juniper MX960 Chassis nur mit Filter,TCC1,,,,,167,1010009527,,0020002445,000000020001509949,,N02E935504,N02E935504,MX960-PREMIUM3,SWAP,1110,0,,0.01,EUR,0,,0,,0,,22-10-2024,,C,,,,,,29-02-2024,,0,,,C,DTAGCN,Error Code DTAG NEU,298,298-Baugruppe,032,032-Unbenutzt zurück,BG NICHT BENÖTIGT,,000000003900113645,MX960-PREMIUM3,QM000313478115,,0,,0,,1100,01,01,,1,0040001469,80,,000000020001509949,000000020001509949,10,000000020012087437,,,,,,,,,000000003900113645,,,,SELFCO,,,,,Juniper Enhanced MX Switch Con,,,,,,,,0,,,,,0003134781150001,,ZSNR,,YU,,0000011415,0000011569,,28.2,MDS0002490062,B,SW-Update,
100,000313484005,1,1,Z1,T,1110,ZSWUPDAT,I,IS,X,C,13-02-2024,15:25:36,01-03-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590023,14-02-2024,,29-02-2024,29-02-2024,1,01-03-2024,12,0,,01-03-2024,0804366345,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195350,1000,01,0DN,0DN,0000120891,0851687890,0000011419,000313484005,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000002900346665,1063708412,NCU II R10.4.2/R10.1.6,TCX6,ADVA FSP3000 R7,TCX6,,,79,40260874,,0001350247,000000020010478327,LBADVA71220153419,LBADVA71220153419,LBADVA71220153419,1063708412,SWAP,1110,0,,306.07,EUR,0,,159.92,EUR,0,EUR,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;R21.5.5/R21.5.4 NEU AUFGESPIELT,,000000002900346665,1063708412,QM000313484005,,0,,0,EUR,1100,01,01,,1,0040000294,72570,DTAG,000000020010478327,000000020010478327,10,000000020011260681,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000002900346665,,,,SELFCO,,,40260874,,,,,WWW.ADVAOPTICAL.COM,RMA@ADVAOPTICAL.COM,,,,0,,,,,0003134840050001,,ZSNR,,I,,0000011419,0000011550,,171.09,,B,,
100,000313484005,2,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:25:36,27-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590027,14-02-2024,,26-02-2024,29-02-2024,1,27-02-2024,9,0,,27-02-2024,0804366336,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195350,2000,01,0DN,0DN,0000120891,0851687894,0000011419,000313484005,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000002900346665,1063708412,NCU II R10.4.2/R10.1.6,TCX6,ADVA FSP3000 R7,TCX6,,,79,40260874,,0001350247,000000020010057930,LBADVA71142904550,LBADVA71142904550,LBADVA71142904550,1063708412,SWAP,1110,0,,16.88,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000002900346665,1063708412,QM000313484005,,0,,0,,1100,01,01,,1,0040000294,72570,DTAG,000000020010057930,000000020010057930,10,000000020010057930,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000002900346665,,,,SELFCO,,,40260874,,,,,WWW.ADVAOPTICAL.COM,RMA@ADVAOPTICAL.COM,,,,0,,,,,0003134840050002,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484005,3,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:25:36,29-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590024,14-02-2024,,28-02-2024,29-02-2024,1,29-02-2024,11,0,,29-02-2024,0804366337,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195350,3000,01,0DN,0DN,0000120891,0851687891,0000011419,000313484005,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000002900346665,1063708412,NCU II R10.4.2/R10.1.6,TCX6,ADVA FSP3000 R7,TCX6,,,79,40260874,,0001350247,000000020010086831,LBADVA71160902230,LBADVA71160902230,LBADVA71160902230,1063708412,SWAP,1110,0,,16.88,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000002900346665,1063708412,QM000313484005,,0,,0,,1100,01,01,,1,0040000294,72570,DTAG,000000020010086831,000000020010086831,10,000000020010086831,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000002900346665,,,,SELFCO,,,40260874,,,,,WWW.ADVAOPTICAL.COM,RMA@ADVAOPTICAL.COM,,,,0,,,,,0003134840050003,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484005,4,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:25:36,28-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590025,14-02-2024,,28-02-2024,29-02-2024,1,28-02-2024,10,0,,28-02-2024,0804366338,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195350,4000,01,0DN,0DN,0000120891,0851687892,0000011419,000313484005,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000002900346665,1063708412,NCU II R10.4.2/R10.1.6,TCX6,ADVA FSP3000 R7,TCX6,,,79,40260874,,0001350247,000000020010377526,LBADVA71133504003,LBADVA71133504003,LBADVA71133504003,1063708412,SWAP,1110,0,,16.88,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.5.5/R21.5.4,R21.5.5/R21.5.4,000000002900346665,1063708412,QM000313484005,,0,,0,,1100,01,01,,1,0040000294,72570,DTAG,000000020010377526,000000020010377526,10,000000020010377526,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000002900346665,,,,SELFCO,,,40260874,,,,,WWW.ADVAOPTICAL.COM,RMA@ADVAOPTICAL.COM,,,,0,,,,,0003134840050004,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484005,5,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:25:36,27-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590096,14-02-2024,,26-02-2024,29-02-2024,1,27-02-2024,9,0,,27-02-2024,0804366339,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195350,5000,01,0DN,0DN,0000120891,0851687963,0000011419,000313484005,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000002900346665,1063708412,NCU II R10.4.2/R10.1.6,TCX6,ADVA FSP3000 R7,TCX6,,,79,40260874,,0001350247,000000020010378197,LBADVA71194950218,LBADVA71194950218,LBADVA71194950218,1063708412,SWAP,1110,0,,16.88,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000002900346665,1063708412,QM000313484005,,0,,0,,1100,01,01,,1,0040000294,72570,DTAG,000000020010378197,000000020010378197,10,000000020010378197,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000002900346665,,,,SELFCO,,,40260874,,,,,WWW.ADVAOPTICAL.COM,RMA@ADVAOPTICAL.COM,,,,0,,,,,0003134840050005,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484005,6,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:25:36,28-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590029,14-02-2024,,28-02-2024,29-02-2024,1,28-02-2024,10,0,,28-02-2024,0804366340,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195350,6000,01,0DN,0DN,0000120891,0851687896,0000011419,000313484005,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000002900346665,1063708412,NCU II R10.4.2/R10.1.6,TCX6,ADVA FSP3000 R7,TCX6,,,79,40260874,,0001350247,000000020010415980,LBADVA71143202804,LBADVA71143202804,LBADVA71143202804,1063708412,SWAP,1110,0,,16.88,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.5.5/R21.5.4,R21.5.5/R21.5.4,000000002900346665,1063708412,QM000313484005,,0,,0,,1100,01,01,,1,0040000294,72570,DTAG,000000020010415980,000000020010415980,10,000000020010415980,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000002900346665,,,,SELFCO,,,40260874,,,,,WWW.ADVAOPTICAL.COM,RMA@ADVAOPTICAL.COM,,,,0,,,,,0003134840050006,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,1,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,29-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590003,14-02-2024,,28-02-2024,29-02-2024,1,29-02-2024,11,0,,29-02-2024,0804366357,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,1000,01,0DN,0DN,0000120891,0851687870,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020006929514,LBADVA71220150666,LBADVA71220150666,LBADVA71220150666,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020006929514,000000020006929514,10,000000020006929514,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210001,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,2,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,27-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590005,14-02-2024,,26-02-2024,29-02-2024,1,27-02-2024,9,0,,27-02-2024,0804366358,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,2000,01,0DN,0DN,0000120891,0851687871,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020006961891,LBADVA71132201849,LBADVA71132201849,LBADVA71132201849,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020006961891,000000020006961891,10,000000020006961891,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210002,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,3,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,27-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590006,14-02-2024,,26-02-2024,29-02-2024,1,27-02-2024,9,0,,27-02-2024,0804366359,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,3000,01,0DN,0DN,0000120891,0851687873,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020006952750,LBADVA71142401580,LBADVA71142401580,LBADVA71142401580,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;R21.1.4/R21.1.2 NEU AUFGESPIELT,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020006952750,000000020006952750,10,000000020006952750,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210003,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,4,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,29-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590008,14-02-2024,,28-02-2024,29-02-2024,1,29-02-2024,11,0,,29-02-2024,0804366360,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,4000,01,0DN,0DN,0000120891,0851687875,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020007619723,LBADVA71141600492,LBADVA71141600492,LBADVA71141600492,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020007619723,000000020007619723,10,000000020007619723,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210004,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,5,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,27-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590009,14-02-2024,,26-02-2024,29-02-2024,1,27-02-2024,9,0,,27-02-2024,0804366361,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,5000,01,0DN,0DN,0000120891,0851687876,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000002011130265,LBADVA71144703831,LBADVA71144703831,LBADVA71144703831,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000002011130265,000000002011130265,10,000000002011130265,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210005,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,6,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,28-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590011,14-02-2024,,28-02-2024,29-02-2024,1,28-02-2024,10,0,,28-02-2024,0804366362,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,6000,01,0DN,0DN,0000120891,0851687878,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020007781060,LBADVA71214353384,LBADVA71214353384,LBADVA71214353384,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.5.5/R21.5.4,R21.5.5/R21.5.4,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020007781060,000000020007781060,10,000000020007781060,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210006,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,7,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,29-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590013,14-02-2024,,28-02-2024,29-02-2024,1,29-02-2024,11,0,,29-02-2024,0804366363,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,7000,01,0DN,0DN,0000120891,0851687880,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020007903020,LBADVA71142700900,LBADVA71142700900,LBADVA71142700900,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020007903020,000000020007903020,10,000000020007903020,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210007,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
100,000313484021,8,1,Z1,T,1110,ZSWUPDAT,I,SW,X,C,13-02-2024,15:39:22,27-02-2024,,14-02-2024,X,14-02-2024,12,,01-03-2024,13-02-2024,000005590014,14-02-2024,,26-02-2024,29-02-2024,1,27-02-2024,9,0,,27-02-2024,0804366364,10,0000241310,CTDI GmbH,Um-/Hochrüstung Tauschpool,ODC1 - Software-UP/DOWN,Stephanstr. 4-8,,76314,Malsch,7140006,,,14-02-2024,,,0504195363,8000,01,0DN,0DN,0000120891,0851687881,0000011419,000313484021,,Umrüsten nach 3900223384 R21.1.4,,,,,,,,0,,,,000000003900180035,1063708412.9,NCU II R19.3.2/R18.2.4,TCX6,,TCX6,,,79,40260874,,0001350268,000000020007006005,LBADVA71133500122,LBADVA71133500122,LBADVA71133500122,1063708412.9,SWAP,1110,0,,0.01,EUR,0,,0,,0,,14-03-2024,,C,,,,,,,,0,,,C,DTAGCN,Error Code DTAG NEU,256,256-Programm (Software),152,152-Umrüstung,SYSTEM-CHECK-DONE;RIM-CHECKED;PERMANENT-RUN-DONE 24 Std.;RESET TO FACTORY DEFAULT;Umrüstung auf R21.1.4/R21.1.2,R21.1.4/R21.1.2,000000003900180035,1063708412.9,QM000313484021,,0,,0,,1100,01,01,,1,0040000294,103580,DTAG,000000020007006005,000000020007006005,10,000000020007006005,0000121467,D4ADNJ5900,H. WINTERHOLLER,,,,,,000000003900180035,,,,SELFCO,,,40260874,,,,,,,,,,0,,,,,0003134840210008,,ZSNR,,I,,0000011419,0000011550,,71.29,,B,,
